Summary,Precip_Type,Temperature_Celcius,Humidity,Wind_Speed,Wind_Bearing,Visibility,Pressure
Mostly Cloudy,rain,18.6722222222222,0.91,3.4293,286,14.5222,1016.54
Overcast,rain,17.5722222222222,0.9,4.4919,199,11.27,1016.96
Overcast,rain,16.65,0.96,5.8765,43,15.7297,1016.48
Mostly Cloudy,rain,16.0444444444444,0.98,0.644,104,10.2718,1016.34
Mostly Cloudy,rain,15.9944444444444,0.99,3.1878,115,9.982,1016.26
Overcast,rain,16.5055555555556,0.9,10.4167,139,15.8746,1016.08
Overcast,rain,16.0555555555556,0.93,7.9212,120,15.7941,1016.12
Mostly Cloudy,rain,16.1166666666667,0.92,4.7978,121,10.0464,1016.29
Overcast,rain,17.1777777777778,0.87,3.1234,85,11.27,1016.32
Overcast,rain,17.5555555555556,0.8,4.186,119,11.4471,1016.32
Mostly Cloudy,rain,18.7722222222222,0.74,7.6797,92,11.27,1016.47
Partly Cloudy,rain,18.8666666666667,0.73,10.4167,119,11.27,1016.81
Partly Cloudy,rain,20.1111111111111,0.76,10.8997,118,11.4471,1016.86
Mostly Cloudy,rain,22.15,0.64,15.5043,92,11.27,1016.44
Partly Cloudy,rain,23.7944444444444,0.62,11.109,93,11.2056,1016.22
Mostly Cloudy,rain,24.6166666666667,0.56,10.3362,131,11.3988,1015.9
Mostly Cloudy,rain,23.8444444444444,0.61,12.0106,176,11.27,1015.33
Mostly Cloudy,rain,23.9388888888889,0.54,10.5616,175,11.27,1015.11
Mostly Cloudy,rain,23.8222222222222,0.49,4.8783,180,11.4471,1014.73
Partly Cloudy,rain,23.7944444444444,0.58,7.1162,218,11.27,1014.41
Partly Cloudy,rain,22.1055555555556,0.68,7.6153,251,9.982,1014.82
Mostly Cloudy,rain,19.9388888888889,0.77,4.3953,232,10.3845,1015.21
Mostly Cloudy,rain,18.7777777777778,0.78,4.6046,250,9.982,1016.18
Partly Cloudy,rain,17.1111111111111,0.9,3.22,100,15.8263,1016.6
Partly Cloudy,rain,16.6333333333333,0.92,2.7853,0,14.9569,1016.45
Mostly Cloudy,rain,16.05,0.96,3.0751,20,15.8263,1016.61
Mostly Cloudy,rain,15.9944444444444,0.96,6.44,30,14.812,1016.4
Partly Cloudy,rain,15.8,0.92,6.118,31,14.0875,1016.16
Partly Cloudy,rain,14.9111111111111,0.96,3.22,40,11.8979,1016.11
Mostly Cloudy,rain,14.9333333333333,0.95,3.22,40,11.8979,1016.31
Overcast,rain,16.3555555555556,0.82,5.8604,113,14.8764,1016.5
Overcast,rain,17.0166666666667,0.69,9.0804,170,9.9015,1016.91
Overcast,rain,17.6444444444444,0.71,7.8246,160,9.982,1017.59
Overcast,rain,18.7722222222222,0.66,8.4686,158,10.3523,1017.65
Mostly Cloudy,rain,19.9888888888889,0.63,10.6743,187,9.982,1018.19
Mostly Cloudy,rain,21.0944444444444,0.62,13.9265,187,9.982,1018.48
Mostly Cloudy,rain,21.0333333333333,0.56,13.5079,162,10.3523,1018.73
Mostly Cloudy,rain,21.2277777777778,0.56,15.5365,178,9.982,1018.86
Mostly Cloudy,rain,22.7555555555555,0.53,12.9766,179,9.982,1018.58
Mostly Cloudy,rain,22.2444444444444,0.48,12.1394,203,11.3988,1018.25
Mostly Cloudy,rain,22.2666666666667,0.52,7.5348,206,11.2056,1017.69
Mostly Cloudy,rain,22.3388888888889,0.52,8.9677,227,11.2056,1017.37
Mostly Cloudy,rain,22.3166666666667,0.45,4.9588,205,10.3523,1016.92
Mostly Cloudy,rain,22.2,0.53,4.7012,219,9.982,1016.51
Mostly Cloudy,rain,21.0666666666667,0.53,4.3953,235,9.982,1016.4
Mostly Cloudy,rain,18.9,0.66,8.2915,231,10.3523,1016.59
Mostly Cloudy,rain,17.6666666666667,0.73,7.5992,239,9.982,1016.8
Mostly Cloudy,rain,17.0222222222222,0.75,3.22,120,15.8263,1017.01
Mostly Cloudy,rain,15.7888888888889,0.86,3.22,290,14.9569,1017.14
Overcast,rain,11.5444444444444,0.71,3.0751,100,16.0517,1026.01
Mostly Cloudy,rain,12.4611111111111,0.74,5.5545,115,15.3433,1025.52
Overcast,rain,12.6111111111111,0.79,6.1824,139,15.8263,1025.22
Overcast,rain,13.1222222222222,0.79,10.6743,139,15.8263,1024.71
Overcast,rain,13.1,0.78,9.9981,139,15.2628,1024.52
Overcast,rain,13.5833333333333,0.72,26.0337,150,9.982,1024.5
Overcast,rain,12.5444444444444,0.82,13.7816,159,9.982,1024.19
Overcast,rain,12.3777777777778,0.79,13.1215,158,9.5473,1024.47
Overcast,rain,12.6111111111111,0.77,13.8138,159,9.982,1024.7
Overcast,rain,12.8222222222222,0.77,12.0589,160,9.982,1024.69
Overcast,rain,13.05,0.78,14.1036,159,9.982,1024.53
Overcast,rain,14.0055555555556,0.76,15.6331,160,9.982,1024.16
Overcast,rain,15.0444444444444,0.72,12.397,189,9.982,1023.47
Overcast,rain,16.1055555555556,0.72,10.787,196,9.982,1022.81
Mostly Cloudy,rain,16.0611111111111,0.72,10.9641,178,9.982,1022.2
Overcast,rain,16.0611111111111,0.72,9.1287,188,9.982,1021.99
Mostly Cloudy,rain,16.0333333333333,0.73,2.9302,240,6.8425,1021.64
Mostly Cloudy,rain,13.8444444444444,0.83,2.7853,319,4.6207,1021.61
Mostly Cloudy,rain,12.7833333333333,0.89,2.8014,352,4.1699,1021.9
Foggy,rain,12.0555555555556,0.87,1.9803,322,2.4794,1021.81
Foggy,rain,10.1222222222222,0.93,7.5026,130,3.2039,1021.47
Clear,rain,10.4722222222222,0.89,6.1663,140,4.0733,1021.27
Clear,rain,9.48888888888889,0.9,10.4328,162,5.7638,1021.27
Foggy,rain,8.85,0.93,6.1019,169,1.9803,1021.08
Mostly Cloudy,rain,8.96111111111111,0.93,10.9158,319,9.8049,1011.12
Overcast,rain,9.09444444444444,0.93,6.4722,320,8.2593,1010.57
Overcast,rain,9.46666666666667,0.89,6.279,309,8.05,1010.72
Overcast,rain,9.4,0.93,13.7172,309,8.05,1010.76
Overcast,rain,9.38888888888889,0.94,12.9283,294,9.982,1011.02
Overcast,rain,8.88888888888889,0.93,3.3649,228,6.2951,1010.95
Overcast,rain,8.81666666666667,0.93,9.4668,261,5.2164,1011.67
Overcast,rain,8.92222222222222,0.94,9.9659,250,7.1967,1011.59
Mostly Cloudy,rain,8.86666666666667,0.93,8.1627,231,6.1985,1011.85
Mostly Cloudy,rain,9.97777777777778,0.86,9.3541,222,9.982,1011.27
Mostly Cloudy,rain,10.9111111111111,0.87,8.5652,184,9.6278,1011.09
Mostly Cloudy,rain,11.2055555555556,0.79,13.7172,212,9.982,1010.55
Mostly Cloudy,rain,11.2055555555556,0.8,11.0607,210,9.982,1010.16
Mostly Cloudy,rain,11.2722222222222,0.82,7.3577,218,9.982,1009.73
Mostly Cloudy,rain,12.2444444444444,0.74,7.7602,179,9.982,1008.87
Mostly Cloudy,rain,12.1777777777778,0.74,4.9427,136,9.982,1008.65
Mostly Cloudy,rain,10.2944444444444,0.87,4.3148,105,9.6278,1008.08
Mostly Cloudy,rain,8.93333333333333,0.89,7.7763,120,8.1305,1007.6
Mostly Cloudy,rain,8.81666666666667,0.93,7.8246,90,8.4203,1007.48
Overcast,rain,10.7944444444444,0.88,12.0589,88,8.05,1007.42
Mostly Cloudy,rain,9.79444444444444,0.93,11.27,80,6.2951,1007.29
Partly Cloudy,rain,9.32777777777778,0.93,10.6904,79,6.1663,1006.86
Partly Cloudy,rain,9.12222222222222,0.94,5.8926,24,5.7799,1007.24
Mostly Cloudy,rain,8.88333333333333,0.93,14.0714,31,5.0876,1006.66
Mostly Cloudy,rain,8.88333333333333,0.96,10.9158,31,4.1216,1006.94
Mostly Cloudy,rain,9.10555555555556,0.94,13.2664,35,4.0411,1006.73
Foggy,rain,9.44444444444444,0.96,14.4417,40,2.9785,1006.67
Mostly Cloudy,rain,9.95,0.93,17.3397,49,5.9731,1006.28
Mostly Cloudy,rain,10.0388888888889,0.9,15.939,38,6.7781,1006.78
Overcast,rain,9.95,0.86,17.3397,21,8.1305,1007.47
Overcast,rain,9.95,0.87,20.7207,30,6.2951,1007.99
Overcast,rain,9.07222222222222,0.93,20.9139,21,5.3935,1009.33
Mostly Cloudy,rain,9.97777777777778,0.86,24.9067,20,7.2128,1010.38
Breezy and Mostly Cloudy,rain,10,0.86,30.9442,30,9.982,1011.4
Mostly Cloudy,rain,10.1277777777778,0.87,24.2949,30,9.6761,1012.15
Mostly Cloudy,rain,11.0444444444444,0.8,26.726,30,15.8263,1013.02
Mostly Cloudy,rain,11.0444444444444,0.8,27.0963,29,15.8263,1013.73
Mostly Cloudy,rain,12.0722222222222,0.76,26.9353,18,14.9569,1014.44
Mostly Cloudy,rain,12.0666666666667,0.74,27.0802,20,15.8263,1015.25
Mostly Cloudy,rain,12.0833333333333,0.74,28.6902,20,16.1,1016.14
Breezy and Mostly Cloudy,rain,11.1666666666667,0.78,30.3968,9,15.1823,1016.76
Mostly Cloudy,rain,10.9722222222222,0.77,25.1643,10,15.8263,1018.53
Mostly Cloudy,rain,9.93333333333333,0.77,26.5972,10,15.8263,1019.36
Mostly Cloudy,rain,9.00555555555556,0.77,25.3414,10,14.9569,1020.23
Mostly Cloudy,rain,8.91666666666666,0.77,23.989,10,15.8263,1021.3
Mostly Cloudy,rain,8.40555555555556,0.76,25.1643,20,16.1,1021.93
Partly Cloudy,rain,8.33888888888889,0.76,20.5758,10,14.9569,1022.62
Partly Cloudy,rain,7.85,0.79,25.0999,11,16.1,1023.01
Partly Cloudy,rain,7.85,0.76,20.769,21,16.1,1023.59
Partly Cloudy,rain,7.85555555555556,0.77,19.7708,18,15.1823,1023.76
Mostly Cloudy,rain,7.26666666666667,0.79,20.3343,20,16.1,1024
Mostly Cloudy,rain,7.26666666666667,0.76,20.1733,20,16.1,1024.68
Mostly Cloudy,rain,7.31111111111111,0.78,13.7655,8,15.1823,1024.92
Mostly Cloudy,rain,7.24444444444444,0.79,15.7297,11,10.2557,1025.36
Mostly Cloudy,rain,7.2,0.79,15.7297,11,16.0517,1025.74
Mostly Cloudy,rain,7.17222222222222,0.81,14.973,9,15.5526,1025.74
Partly Cloudy,rain,7.22222222222222,0.79,14.1036,10,16.0517,1026.16
Partly Cloudy,rain,7.80555555555555,0.76,11.2378,22,10.2074,1026.44
Mostly Cloudy,rain,7.86111111111111,0.83,8.8067,31,15.5526,1026.62
Mostly Cloudy,rain,7.91666666666667,0.82,10.9158,13,15.8263,1026.63
Mostly Cloudy,rain,9.00555555555556,0.82,10.6421,2,15.8263,1026.52
Mostly Cloudy,rain,9.96111111111111,0.78,10.0464,22,15.3111,1026.3
Mostly Cloudy,rain,10.0722222222222,0.82,8.0822,12,15.8263,1026.2
Mostly Cloudy,rain,10.0722222222222,0.82,9.1609,11,16.1,1026.01
Mostly Cloudy,rain,9.91111111111111,0.84,7.4221,2,15.5526,1025.93
Mostly Cloudy,rain,9.88333333333333,0.83,3.0751,330,15.134,1025.82
Mostly Cloudy,rain,9.37222222222222,0.86,3.22,0,15.134,1026
Mostly Cloudy,rain,8.93888888888889,0.93,1.7066,343,14.168,1025.93
Mostly Cloudy,rain,8.81666666666667,0.93,1.6583,347,14.812,1025.81
Mostly Cloudy,rain,9.35,0.89,3.1878,8,15.6975,1025.72
Overcast,rain,9.43888888888889,0.87,3.0751,12,14.7959,1025.66
Overcast,rain,9.4,0.89,6.2468,351,15.6492,1025.41
Overcast,rain,9.42222222222222,0.89,3.0751,30,15.6492,1025.31
Overcast,rain,9.50555555555555,0.9,2.9946,36,14.0231,1025.18
Overcast,rain,9.42222222222222,0.89,3.1234,13,14.812,1025.01
Overcast,rain,9.42222222222222,0.93,3.1717,2,14.812,1024.71
Overcast,rain,9.50555555555555,0.93,3.5098,1,14.0875,1024.4
Overcast,rain,9.95,0.86,4.7495,10,14.812,1024.13
Overcast,rain,8.93333333333333,0.93,3.22,20,14.7637,1024.22
Mostly Cloudy,rain,9.03888888888889,0.93,2.9946,343,6.3434,1024.19
Overcast,rain,9.95,0.86,8.0178,343,7.1323,1024.52
Overcast,rain,9.97222222222222,0.86,4.7495,19,8.9677,1024.73
Overcast,rain,11.2166666666667,0.82,9.7083,350,9.5473,1024.96
Overcast,rain,11.0833333333333,0.86,9.2575,350,9.8532,1024.76
Mostly Cloudy,rain,12.1277777777778,0.8,10.8675,0,9.5795,1024.17
Mostly Cloudy,rain,12.3111111111111,0.81,10.8353,344,11.3505,1024.2
Mostly Cloudy,rain,12.0611111111111,0.81,9.8532,348,14.5705,1023.95
Mostly Cloudy,rain,11.0166666666667,0.78,12.9766,349,15.4882,1023.86
Mostly Cloudy,rain,11.1555555555556,0.79,14.0714,341,13.8943,1023.92
Overcast,rain,10.8833333333333,0.86,15.778,339,6.9874,1023.9
Overcast,rain,9.81666666666667,0.93,16.0517,339,6.118,1024.29
Overcast,rain,9.82777777777778,0.87,15.4721,330,4.7656,1024.43
Overcast,rain,8.75,0.89,15.9551,330,9.6922,1024.37
Overcast,rain,8.75,0.86,17.2914,330,9.6922,1024.48
Mostly Cloudy,rain,7.86666666666666,0.84,15.6975,330,9.4024,1024.72
Overcast,rain,7.73333333333333,0.83,16.7923,339,7.8085,1025.04
Overcast,rain,7.73333333333333,0.83,16.7923,350,4.83,1025.14
Overcast,rain,7.31666666666667,0.93,12.0911,348,5.2486,1024.73
Overcast,rain,7.17777777777778,0.93,13.7011,349,7.7441,1024.67
Mostly Cloudy,rain,7.68888888888889,0.8,16.8084,21,15.6009,1024.07
Mostly Cloudy,rain,7.26666666666667,0.81,18.4345,18,14.9569,1023.49
Overcast,rain,7.17777777777778,0.8,16.7923,20,9.982,1023.46
Overcast,rain,7.17777777777778,0.8,16.8245,30,9.982,1023.26
Overcast,rain,7.14444444444444,0.76,16.1805,31,9.982,1023.16
Overcast,rain,7.15,0.72,15.1501,20,9.982,1023.36
Overcast,rain,6.13333333333333,0.76,15.3594,21,9.982,1023.35
Overcast,rain,7.21111111111111,0.72,16.5347,20,10.3523,1023.14
Clear,rain,7.22222222222222,0.71,21.9926,20,9.982,0
Overcast,rain,7.26666666666667,0.71,16.9372,30,9.982,1022.31
Overcast,rain,7.32222222222222,0.71,12.0267,40,10.3523,1021.62
Overcast,rain,7.24444444444444,0.71,12.1555,31,9.982,1021.14
Overcast,rain,7.24444444444444,0.71,10.6743,31,9.982,1021.01
Overcast,rain,7.22222222222222,0.73,8.6296,31,10.3523,1020.91
Overcast,rain,7.2,0.73,3.2039,69,9.982,1020.63
Clear,rain,7.22222222222222,0.73,4.7495,40,9.982,0
Mostly Cloudy,rain,6.15555555555556,0.8,1.8032,33,10.3523,1020.83
Partly Cloudy,rain,5.16111111111111,0.85,3.2039,52,14.9086,1020.9
Mostly Cloudy,rain,4.12222222222222,0.88,3.3649,80,16.0517,1021.1
Mostly Cloudy,rain,4.86111111111111,0.89,3.7835,54,14.3612,1021
Mostly Cloudy,rain,5.57777777777778,0.86,6.44,70,15.134,1021.1
Overcast,rain,6.06666666666667,0.86,3.22,70,12.075,1020.91
Mostly Cloudy,rain,6.46111111111111,0.87,6.3595,80,14.2485,1020.63
Partly Cloudy,rain,5.57777777777778,0.89,6.2468,58,9.982,1020.93
Clear,rain,4.58333333333333,0.92,10.7226,50,4.7495,1021.01
Mostly Cloudy,rain,4.9,0.89,10.0464,45,5.152,1021.26
Mostly Cloudy,rain,6.13333333333333,0.86,7.7924,60,8.1305,1021.7
Mostly Cloudy,rain,6.13333333333333,0.93,7.9051,32,4.7495,1022.1
Mostly Cloudy,rain,7.21111111111111,0.87,9.338,55,5.5384,1022.5
Mostly Cloudy,rain,7.75555555555556,0.95,9.9015,62,6.2951,1023.2
Mostly Cloudy,rain,9.81111111111111,0.77,8.0661,78,8.1305,1023.81
Mostly Cloudy,rain,10.7222222222222,0.69,9.3863,86,9.982,1024.22
Mostly Cloudy,rain,12.0111111111111,0.63,14.0231,88,9.982,1024.44
Mostly Cloudy,rain,12.1055555555556,0.62,12.6546,79,9.982,1024.62
Mostly Cloudy,rain,12.5777777777778,0.61,11.8174,124,10.3523,1024.77
Partly Cloudy,rain,12.5666666666667,0.61,9.5473,115,9.982,1024.83
Partly Cloudy,rain,12.0555555555556,0.62,9.2736,135,9.982,1025.41
Partly Cloudy,rain,10.0888888888889,0.71,3.6064,112,15.2789,1025.53
Partly Cloudy,rain,8.77222222222222,0.78,2.9624,135,9.9015,1026.23
Partly Cloudy,rain,7.15555555555556,0.8,1.7388,83,9.8532,1027.11
Partly Cloudy,rain,5.36666666666666,0.87,3.0429,54,14.7959,1027.59
Partly Cloudy,rain,5.02777777777778,0.87,1.9481,70,7.9051,1028.11
Partly Cloudy,rain,4.49444444444445,0.89,3.2522,109,7.9051,1028.69
Foggy,rain,3.1,0.95,0.0483,155,2.6887,1029.01
Foggy,rain,2.85,0.92,3.22,230,1.3685,1029.3
Foggy,rain,2.26666666666667,0.93,1.61,350,0.8372,1029.21
Foggy,rain,1.42222222222222,0.92,3.2039,3,1.6261,1028.84
Foggy,rain,0.238888888888889,0.92,6.4239,319,0.483,1028.71
Foggy,rain,0.750000000000001,0.96,3.1234,347,0.1771,1028.92
Foggy,rain,1.72222222222222,0.93,2.9141,19,2.1735,1029.07
Foggy,rain,1.28888888888889,0.92,3.1395,345,1.8676,1028.9
Foggy,rain,1.26666666666667,0.92,1.7388,313,0.805,1028.91
Foggy,rain,0.38888888888889,0.93,1.61,4,2.1896,1029.58
Mostly Cloudy,rain,2.83888888888889,0.96,3.1073,27,4.3953,1030.18
Partly Cloudy,rain,6.05,0.93,3.0751,10,6.9069,1030.47
Mostly Cloudy,rain,8.71111111111111,0.69,3.9606,349,9.2575,1030.35
Partly Cloudy,rain,9.97777777777778,0.62,3.0268,265,9.7566,1029.73
Partly Cloudy,rain,11.0388888888889,0.57,7.3899,290,9.8532,1029.5
Partly Cloudy,rain,10.9666666666667,0.61,6.4561,258,9.3702,1028.92
Partly Cloudy,rain,11.1333333333333,0.61,4.4436,290,15.7297,1028.31
Partly Cloudy,rain,11.1111111111111,0.61,3.1073,347,15.7297,1028.21
Partly Cloudy,rain,8.97222222222222,0.71,2.898,319,14.2646,1028.11
Partly Cloudy,rain,6.18333333333333,0.79,4.83,290,9.7083,1028.02
Partly Cloudy,rain,4.97777777777778,0.86,3.22,290,11.6242,1028.02
Partly Cloudy,rain,4.06666666666667,0.92,1.9159,259,8.7584,1027.86
Partly Cloudy,rain,3.8,0.89,1.8032,305,7.7441,1028.23
Clear,rain,3.25,0.89,3.3005,263,5.8765,1028.14
Clear,rain,2.48888888888889,0.93,3.3005,271,5.3935,1028.03
Clear,rain,2.69444444444444,0.93,3.1717,338,5.8604,1028.02
Foggy,rain,1.62777777777778,0.93,3.22,300,1.4168,1028.02
Foggy,rain,2.76111111111111,0.93,3.3327,254,1.5456,1027.74
Foggy,rain,2.13888888888889,0.92,6.44,310,0.8211,1027.42
Foggy,rain,1.14444444444445,0.96,6.44,300,0.6762,1027.4
Foggy,rain,2.37777777777778,0.93,3.0912,241,0.5957,1027.37
Foggy,rain,2.69444444444444,0.96,3.22,240,0.1932,1027.38
Foggy,rain,2.13888888888889,0.93,3.22,250,0.161,1027.09
Foggy,rain,2.43333333333333,0.93,1.5617,236,0.3059,1027.19
Mostly Cloudy,rain,4.75555555555556,0.94,4.83,250,4.3148,1027.3
Mostly Cloudy,rain,5.97222222222222,0.94,2.2862,248,5.8765,1027.2
Mostly Cloudy,rain,8.67777777777778,0.89,4.7334,253,7.7441,1027.13
Mostly Cloudy,rain,9.92777777777778,0.77,1.0626,15,9.6761,1026.99
Mostly Cloudy,rain,11.0611111111111,0.71,3.3971,225,7.9051,1026.2
Mostly Cloudy,rain,11.0388888888889,0.71,0.6279,206,13.4757,1025.55
Mostly Cloudy,rain,12.0833333333333,0.67,3.4454,294,11.8013,1024.81
Mostly Cloudy,rain,12.0611111111111,0.67,0.1288,325,11.8013,1024.52
Mostly Cloudy,rain,10.7444444444444,0.74,1.7549,95,7.5026,1024.48
Mostly Cloudy,rain,8.72777777777778,0.84,3.1878,145,9.7083,1024.9
Mostly Cloudy,rain,7.61666666666667,0.89,9.3541,122,8.7423,1025.1
Mostly Cloudy,rain,6.91666666666667,0.88,8.5008,140,4.2987,1025.12
Foggy,rain,4.88333333333333,0.93,3.1717,152,0.6762,1025.02
Foggy,rain,5.35,0.93,6.44,160,0.6279,1025.11
Foggy,rain,5.00555555555555,0.97,3.1073,123,0.4991,1025.1
Foggy,rain,4.91111111111111,0.96,0,0,0.322,1025.01
Foggy,rain,4.90555555555556,0.96,3.22,110,0.322,1024.71
Foggy,rain,5.03333333333334,0.96,3.1234,146,0.4669,1024.7
Foggy,rain,4.92777777777778,0.96,0,0,0.322,1024.6
Foggy,rain,5.36666666666666,0.96,3.22,70,0.322,1024.1
Foggy,rain,5.33333333333333,0.97,3.1878,97,0.7084,1023.82
Foggy,rain,5.9,0.93,9.3702,120,2.4633,1023.78
Overcast,rain,5.92777777777778,0.93,9.3702,110,3.8479,1023.5
Foggy,rain,6.02777777777778,0.93,8.2915,107,2.3828,1023.3
Overcast,rain,6.01666666666667,0.94,9.7083,129,3.3971,1023.39
Overcast,rain,6.11111111111111,1,9.4829,130,4.3148,1023.01
Overcast,rain,7.10555555555556,0.94,4.186,128,5.2647,1022.95
Overcast,rain,7.63333333333334,0.9,7.9856,129,6.8425,1022.41
Overcast,rain,8.72222222222222,0.84,10.8192,148,6.7942,1021.61
Mostly Cloudy,rain,9.67222222222222,0.8,10.2879,146,8.3076,1021.02
Mostly Cloudy,rain,8.79444444444444,0.84,10.7226,120,9.5956,1020.31
Mostly Cloudy,rain,8.81666666666667,0.84,10.5294,140,8.7423,1020
Mostly Cloudy,rain,7.87777777777778,0.89,8.0017,99,5.6189,1019.92
Partly Cloudy,rain,7.08333333333333,0.87,7.9373,89,4.7817,1019.8
Partly Cloudy,rain,6.04444444444445,0.87,3.3327,87,3.4132,1019.78
Foggy,rain,5.96111111111111,0.94,8.7584,100,3.1073,1019.62
Partly Cloudy,rain,5.92777777777778,0.87,10.5777,110,3.3971,1019.4
Partly Cloudy,rain,5.3,0.94,10.7226,100,3.8479,1019.49
Partly Cloudy,rain,5.41666666666667,0.88,13.2342,137,4.6529,1019.32
Mostly Cloudy,rain,5.39444444444445,0.83,16.6796,139,3.8479,1018.99
Mostly Cloudy,rain,4.35555555555556,0.89,10.787,138,4.7656,1018.7
Mostly Cloudy,rain,4.91111111111111,0.88,12.9444,138,6.118,1018.48
Mostly Cloudy,rain,4.83888888888889,0.87,14.0875,129,5.8443,1018.08
Mostly Cloudy,rain,4.28333333333333,0.86,10.8514,118,6.8103,1017.67
Mostly Cloudy,rain,4.35555555555556,0.87,13.3308,108,6.9069,1017.11
Mostly Cloudy,rain,4.78888888888889,0.83,14.1036,109,7.6958,1016.76
Mostly Cloudy,rain,4.78888888888889,0.83,13.8299,109,7.6958,1016.19
Mostly Cloudy,rain,4.71111111111111,0.84,14.6349,110,7.2611,1016.11
Mostly Cloudy,rain,5.87777777777778,0.8,15.3755,118,11.6725,1016.09
Mostly Cloudy,rain,7.03888888888889,0.75,19.9801,119,14.7315,1015.68
Mostly Cloudy,rain,8.82222222222222,0.77,22.0892,139,15.2467,1015.26
Mostly Cloudy,rain,10.9277777777778,0.67,27.4827,148,15.8263,1014.56
Partly Cloudy,rain,12.1055555555556,0.62,25.116,139,15.8263,1013.59
Partly Cloudy,rain,12.1333333333333,0.6,22.8137,131,15.3111,1012.8
Partly Cloudy,rain,12.2222222222222,0.58,26.3718,129,15.8263,1012.05
Partly Cloudy,rain,10.0722222222222,0.62,21.9926,129,15.8263,1011.63
Mostly Cloudy,rain,9.00555555555556,0.66,21.7028,128,15.3111,1011.21
Mostly Cloudy,rain,8.81666666666667,0.67,17.0982,119,15.8263,1011.31
Mostly Cloudy,rain,8.83888888888889,0.67,22.6688,128,15.8263,1010.93
Mostly Cloudy,rain,8.76111111111111,0.67,23.8602,139,15.3111,1010.06
Mostly Cloudy,rain,7.75555555555556,0.72,24.2788,129,15.8263,1009.55
Mostly Cloudy,rain,8.21666666666667,0.7,24.1339,129,15.6492,1008.19
Mostly Cloudy,rain,8.71111111111111,0.73,28.1911,149,14.7959,1008.19
Breezy and Mostly Cloudy,rain,8.77222222222222,0.72,30.3324,149,15.8263,1007.75
Foggy,rain,8.27222222222222,0.96,6.2951,169,1.932,1020.78
Foggy,rain,8.08333333333333,0.93,6.3273,160,1.0948,1020.44
Foggy,rain,7.2,0.93,3.22,130,0.9338,1020.06
Partly Cloudy,rain,7.15555555555556,0.96,6.44,150,4.7656,1019.39
Partly Cloudy,rain,7.27777777777778,0.96,6.279,144,4.0411,1019.21
Partly Cloudy,rain,7.22222222222222,0.93,7.7924,140,3.8479,1018.76
Foggy,rain,7.66111111111111,0.96,10.948,140,1.8515,1018.08
Foggy,rain,7.70555555555556,0.96,11.3666,141,2.8175,1018.13
Partly Cloudy,rain,9.81666666666667,0.93,14.0231,161,5.8443,1017.78
Partly Cloudy,rain,12.0666666666667,0.87,14.0231,160,7.7763,1017.48
Mostly Cloudy,rain,13.8888888888889,0.79,12.236,171,10.8836,1017.44
Mostly Cloudy,rain,15.9777777777778,0.73,19.964,189,11.753,1016.84
Mostly Cloudy,rain,17.7777777777778,0.65,20.1572,199,13.7494,1015.94
Mostly Cloudy,rain,19.8388888888889,0.53,20.608,199,14.0553,1015.09
Mostly Cloudy,rain,18.9111111111111,0.56,17.5329,201,15.7297,1014.24
Mostly Cloudy,rain,18.8388888888889,0.56,12.9766,201,15.8263,1014.02
Mostly Cloudy,rain,17.8777777777778,0.6,12.6224,201,14.9569,1013.93
Mostly Cloudy,rain,16.1277777777778,0.68,9.4024,213,9.9015,1013.88
Overcast,rain,17.0611111111111,0.68,24.3593,230,9.982,1014.29
Overcast,rain,16.05,0.78,12.3326,231,9.982,1014.74
Overcast,rain,15.0222222222222,0.83,12.88,220,10.2074,1014.92
Overcast,rain,15,0.83,14.1519,229,10.2074,1015.02
Overcast,rain,14.0888888888889,0.89,10.0786,183,10.2235,1014.62
Overcast,rain,13.9111111111111,0.89,10.9319,200,10.2557,1014.35
Breezy and Mostly Cloudy,rain,8.79444444444444,0.71,39.1391,149,15.8263,1007.25
Breezy and Mostly Cloudy,rain,8.75,0.76,31.4111,148,14.9569,1007.42
Partly Cloudy,rain,7.85,0.76,24.9711,140,15.8263,1007.24
Mostly Cloudy,rain,8.28888888888889,0.76,17.1143,159,15.8263,1007.42
Mostly Cloudy,rain,8.22777777777778,0.78,19.8674,152,14.9569,1006.73
Mostly Cloudy,rain,7.22222222222222,0.79,20.3343,159,15.8263,1006.82
Partly Cloudy,rain,7.12777777777778,0.8,19.9318,150,15.8263,1006.24
Partly Cloudy,rain,7.15,0.81,20.5275,150,14.9569,1006.13
Partly Cloudy,rain,7.66666666666667,0.83,22.9586,149,15.8263,1005.98
Partly Cloudy,rain,9.86111111111111,0.72,22.9908,150,15.8263,1005.76
Partly Cloudy,rain,12.0833333333333,0.72,27.8369,150,15.1823,1005.46
Partly Cloudy,rain,13.7944444444444,0.64,26.243,150,16.1,1004.72
Mostly Cloudy,rain,13.8666666666667,0.67,25.1804,150,16.1,1003.35
Mostly Cloudy,rain,13.8333333333333,0.64,22.379,149,15.5526,1002.77
